"Q1"	"Q2"	"Q3"	"Q4"	"Q5"	"Q6"	"Q7"	"Q8"	"Q9"	"Q10"	"Gender"
"3131"	4	3	2	1	2	4	2	2	4	4	2
"3132"	2	1	1	1	3	3	2	1	3	2	2
"3133"	1	2	2	1	2	1	1	1	1	2	2
"3134"	1	1	2	1	1	3	2	1	2	1	2
"3135"	2	2	1	1	1	2	2	2	1	1	2
"3136"	4	4	3	3	4	4	4	4	4	4	2
"3137"	2	1	1	1	2	4	2	1	1	2	2
"3138"	1	1	1	1	1	2	1	1	3	1	2
"3139"	1	1	1	1	1	1	1	1	1	1	2
"3140"	4	3	3	2	3	4	3	1	3	2	2
"3141"	1	1	1	2	3	3	3	3	3	2	2
"3142"	3	4	4	3	3	4	3	4	3	4	2
"3143"	2	2	4	4	4	4	4	4	4	4	2
"3144"	4	4	4	4	4	4	4	4	4	4	2
"3145"	2	1	1	1	1	3	2	2	4	4	2
"3146"	1	1	1	1	1	4	1	1	1	4	2
"3147"	3	2	1	1	2	2	4	3	2	2	2
"3148"	2	3	3	1	3	4	2	4	4	3	2
"3149"	1	1	1	2	4	4	4	4	4	1	2
"3150"	3	2	2	3	3	3	3	3	2	3	2
"3151"	4	4	2	4	2	1	4	4	1	1	2
"3152"	2	2	3	4	4	3	2	4	4	4	2
"3153"	1	1	1	1	1	2	1	1	1	2	2
"3154"	1	1	1	4	4	4	2	2	2	1	2
"3155"	2	3	1	1	4	4	4	3	3	3	2
"3156"	2	2	2	2	2	3	3	2	3	2	2
"3157"	3	3	3	4	2	4	3	4	4	3	2
"3158"	4	4	4	4	4	4	4	4	4	3	2
"3159"	3	4	4	1	3	4	4	4	3	2	2
"3160"	4	3	3	2	1	3	2	3	3	3	2
"3161"	2	1	1	1	1	2	1	1	1	2	2
"3162"	4	4	4	3	2	4	3	3	2	1	2
"3163"	4	3	4	4	4	2	3	3	2	4	2
"3164"	2	2	1	2	1	3	1	1	1	2	2
"3165"	2	2	1	1	3	4	2	3	3	4	2
"3166"	1	1	2	1	1	2	1	2	2	2	2
"3167"	1	1	1	1	1	1	1	1	1	1	2
"3168"	4	4	4	4	4	4	3	4	4	3	2
"3169"	4	4	3	2	2	1	1	3	2	2	2
"3170"	4	4	4	2	4	4	4	4	4	4	2
"3171"	1	1	1	1	2	4	1	1	4	2	2
"3172"	2	2	1	1	2	2	1	1	1	1	2
"3173"	2	1	3	1	1	2	2	2	1	2	2
"3174"	3	2	4	3	4	4	2	2	1	3	2
"3175"	3	2	3	2	1	4	2	3	2	2	2
"3176"	2	2	1	2	3	2	2	2	1	2	2
"3177"	1	1	1	1	1	1	1	1	1	1	2
"3178"	2	2	2	1	3	3	2	1	4	2	2
"3179"	3	4	4	2	1	4	2	3	4	4	2
"3180"	4	4	4	4	4	4	4	4	4	4	2
"3181"	1	2	2	1	3	2	2	2	2	1	2
"3182"	1	1	1	1	1	1	1	1	1	1	2
"3183"	1	3	3	2	3	4	4	4	4	1	2
"3184"	2	3	2	2	3	4	3	2	3	3	2
"3185"	1	1	1	1	1	1	1	1	1	1	2
"3186"	3	3	4	4	3	4	2	3	1	2	2
"3187"	3	1	1	1	1	2	1	1	1	1	2
"3188"	3	4	1	2	1	2	2	2	2	1	2
"3189"	1	2	3	1	2	4	2	3	4	1	2
"3190"	4	1	1	2	3	1	1	1	1	1	2
"3191"	1	2	1	2	1	2	2	2	3	1	2
"3192"	1	1	1	1	1	3	1	1	1	1	2
"3193"	3	3	3	2	4	4	3	4	4	3	2
"3194"	4	3	1	3	1	4	1	1	2	4	2
"3195"	4	2	1	1	3	1	3	4	2	3	2
"3196"	3	1	4	4	2	4	2	4	4	4	2
"3197"	4	3	3	2	2	4	3	3	3	4	2
"3198"	2	2	2	2	4	4	2	3	3	4	2
"3199"	1	1	1	1	1	2	1	1	1	1	2
"3200"	1	1	1	1	1	3	1	1	1	1	2
"3201"	3	2	4	4	4	4	4	4	4	2	2
"3202"	3	2	3	2	2	3	2	2	3	2	2
"3203"	4	4	3	3	4	4	3	3	4	3	2
"3204"	3	3	4	2	3	4	3	2	3	4	2
"3205"	3	1	2	1	4	4	2	2	3	4	2
"3206"	2	1	1	1	1	1	2	1	1	4	2
"3207"	2	4	4	4	4	4	4	4	4	4	2
"3208"	1	1	2	3	3	4	1	1	2	2	2
"3209"	2	2	2	1	3	4	4	4	3	3	2
"3210"	3	2	2	3	4	2	3	2	3	4	2
"3211"	2	2	3	2	2	4	4	4	3	3	2
"3212"	2	1	1	1	2	2	1	3	2	2	2
"3213"	3	2	3	2	4	4	3	3	3	3	2
"3214"	2	4	3	2	1	4	2	3	2	4	2
"3215"	2	1	2	1	3	4	3	4	4	4	2
